# InverseMatrix00,   InverseMatrix01,   InverseMatrix02,   InverseMatrix03,   InverseMatrix04





# One-dimensional model
# Timestep=  12000
# j, (j+.5)*DNHI,     y1H[j],     y1He[j],     EH[j],     Te[j],     EHII[j],     THII[j],     EHI[j],     THI[j],     EHeI[j],     THeI[j],     EHeII[j],     THeII[j],     dEH[j]
 674 1.68625E+19 0.000000000000004 0.000003 0.205695 20054.813206627488398 0.190635 20054.813182520210830 0.000000 20054.813085026642511 0.000000 20054.812134177125699 0.015060 20054.813182524776494 0.0000000000
 675 1.68875E+19 0.000000000000005 0.000003 0.205695 20054.834071585977654 0.190635 20054.834046772157308 0.000000 20054.833946421364089 0.000000 20054.832967705377087 0.015060 20054.834046776857576 0.0000000000
 676 1.69125E+19 0.000000000000005 0.000004 0.205696 20054.854775588039047 0.190636 20054.854750046953995 0.000000 20054.854646755255089 0.000000 20054.853639355878840 0.015060 20054.854750051803421 0.0000000000
 677 1.69375E+19 0.000000000000006 0.000004 0.205696 20054.875302271258988 0.190636 20054.875275981572486 0.000000 20054.875169662758708 0.000000 20054.874132739500055 0.015060 20054.875275986556517 0.0000000000
 678 1.69625E+19 0.000000000000006 0.000004 0.205696 20054.895666164760769 0.190636 20054.895639104564907 0.000000 20054.895529669902317 0.000000 20054.894462357271550 0.015060 20054.895639109701733 0.0000000000
 679 1.69875E+19 0.000000000000007 0.000004 0.205696 20054.915860044100555 0.190636 20054.915832190803485 0.000000 20054.915719548946072 0.000000 20054.914620956427825 0.015060 20054.915832196089468 0.0000000000
 680 1.70125E+19 0.000000000000007 0.000004 0.205696 20054.935889535972819 0.190636 20054.935860866346047 0.000000 20054.935744923277525 0.000000 20054.934614134010189 0.015060 20054.935860871788464 0.0000000000
 681 1.70375E+19 0.000000000000008 0.000004 0.205697 20054.955755966268043 0.190636 20054.955726456355478 0.000000 20054.955607115389284 0.000000 20054.954443185732089 0.015060 20054.955726461950690 0.0000000000
 682 1.70625E+19 0.000000000000008 0.000004 0.205697 20054.975460644214763 0.190637 20054.975430269390927 0.000000 20054.975307430864632 0.000000 20054.974109389597288 0.015060 20054.975430275142571 0.0000000000
 683 1.70875E+19 0.000000000000009 0.000004 0.205697 20054.995004868855176 0.190637 20054.994973603792459 0.000000 20054.994847165329702 0.000000 20054.993614012601029 0.015060 20054.994973609718727 0.0000000000
 684 1.71125E+19 0.000000000000010 0.000004 0.205697 20055.014389921059774 0.190637 20055.014357739644765 0.000000 20055.014227595584089 0.000000 20055.012958302399056 0.015060 20055.014357745745656 0.0000000000
 685 1.71375E+19 0.000000000000011 0.000005 0.205697 20055.033621389826294 0.190637 20055.033588265207072 0.000000 20055.033454307074862 0.000000 20055.032147814061318 0.015060 20055.033588271493500 0.0000000000
 686 1.71625E+19 0.000000000000012 0.000005 0.205698 20055.052691897231853 0.190637 20055.052657801774330 0.000000 20055.052519917662721 0.000000 20055.051175134733057 0.015060 20055.052657808235381 0.0000000000
 687 1.71875E+19 0.000000000000013 0.000005 0.205698 20055.071606997764320 0.190638 20055.071571902990399 0.000000 20055.071429977924709 0.000000 20055.070045782787929 0.015060 20055.071571909644263 0.0000000000
 688 1.72125E+19 0.000000000000014 0.000005 0.205698 20055.090367920794961 0.190638 20055.090331797418912 0.000000 20055.090185712866514 0.000000 20055.088760950333381 0.015060 20055.090331804269226 0.0000000000
 689 1.72375E+19 0.000000000000015 0.000005 0.205698 20055.108975879131322 0.190638 20055.108938697005215 0.000000 20055.108788331159303 0.000000 20055.107321812272858 0.015060 20055.108938704051980 0.0000000000
 690 1.72625E+19 0.000000000000016 0.000005 0.205698 20055.127436410504743 0.190638 20055.127398138614808 0.000000 20055.127243365976028 0.000000 20055.125733866923838 0.015060 20055.127398145872576 0.0000000000
 691 1.72875E+19 0.000000000000018 0.000005 0.205699 20055.145742032993439 0.190638 20055.145702639383671 0.000000 20055.145543330792862 0.000000 20055.143989591924765 0.015060 20055.145702646848804 0.0000000000
 692 1.73125E+19 0.000000000000019 0.000006 0.205699 20055.163898252234503 0.190638 20055.163857704028487 0.000000 20055.163693726553902 0.000000 20055.162094451261510 0.015060 20055.163857711715536 0.0000000000
 693 1.73375E+19 0.000000000000021 0.000006 0.205699 20055.181906228484877 0.190639 20055.181864491834858 0.000000 20055.181695708644838 0.000000 20055.180049562171916 0.015060 20055.181864499751100 0.0000000000
 694 1.73625E+19 0.000000000000022 0.000006 0.205699 20055.199775906978175 0.190639 20055.199732947068696 0.000000 20055.199559217213391 0.000000 20055.197864825993747 0.015060 20055.199732955210493 0.0000000000
 695 1.73875E+19 0.000000000000024 0.000006 0.205699 20055.217495185468579 0.190639 20055.217450966429169 0.000000 20055.217272145047900 0.000000 20055.215528094904585 0.015060 20055.217450974811072 0.0000000000
 696 1.74125E+19 0.000000000000026 0.000006 0.205700 20055.235065271001076 0.190639 20055.235019755957182 0.000000 20055.234835693783680 0.000000 20055.233040529314167 0.015060 20055.235019764586468 0.0000000000
 697 1.74375E+19 0.000000000000028 0.000007 0.205700 20055.252491621893569 0.190639 20055.252444772828312 0.000000 20055.252255316299852 0.000000 20055.250407539424486 0.015060 20055.252444781712256 0.0000000000
 698 1.74625E+19 0.000000000000031 0.000007 0.205700 20055.269775332584686 0.190639 20055.269727110415261 0.000000 20055.269532101345249 0.000000 20055.267630170015764 0.015060 20055.269727119553863 0.0000000000
 699 1.74875E+19 0.000000000000033 0.000007 0.205700 20055.286921851871739 0.190640 20055.286872216340271 0.000000 20055.286671492041933 0.000000 20055.284713819044555 0.015060 20055.286872225751722 0.0000000000
 700 1.75125E+19 0.000000000000036 0.000007 0.205700 20055.303923516748910 0.190640 20055.303872426426096 0.000000 20055.303665819348680 0.000000 20055.301650771012646 0.015060 20055.303872436110396 0.0000000000
 701 1.75375E+19 0.000000000000039 0.000007 0.205700 20055.320785743890156 0.190640 20055.320733156124334 0.000000 20055.320520493893127 0.000000 20055.318446388577286 0.015060 20055.320733166096034 0.0000000000
 702 1.75625E+19 0.000000000000042 0.000008 0.205701 20055.337513956783368 0.190640 20055.337459827704151 0.000000 20055.337240932902205 0.000000 20055.335106039565289 0.015060 20055.337459837966890 0.0000000000
 703 1.75875E+19 0.000000000000046 0.000008 0.205701 20055.354100430387916 0.190640 20055.354044714807969 0.000000 20055.353819404699607 0.000000 20055.351621941896155 0.015060 20055.354044725361746 0.0000000000
 704 1.76125E+19 0.000000000000050 0.000008 0.205701 20055.370550555842783 0.190640 20055.370493207301479 0.000000 20055.370261293817748 0.000000 20055.367999427566247 0.015060 20055.370493218171760 0.0000000000
 705 1.76375E+19 0.000000000000054 0.000008 0.205701 20055.386869723406562 0.190641 20055.386810694006272 0.000000 20055.386571983708563 0.000000 20055.384243826458260 0.015060 20055.386810705193056 0.0000000000
 706 1.76625E+19 0.000000000000059 0.000008 0.205701 20055.403050153116055 0.190641 20055.402989393598546 0.000000 20055.402743687223847 0.000000 20055.400347296064865 0.015060 20055.402989405120024 0.0000000000
 707 1.76875E+19 0.000000000000063 0.000009 0.205701 20055.419097206293372 0.190641 20055.419034665952495 0.000000 20055.418781758475234 0.000000 20055.416315133443277 0.015060 20055.419034677805030 0.0000000000
 708 1.77125E+19 0.000000000000069 0.000009 0.205702 20055.435011848458089 0.190641 20055.434947475067020 0.000000 20055.434687155375286 0.000000 20055.432148238051013 0.015061 20055.434947487268801 0.0000000000
 709 1.77375E+19 0.000000000000074 0.000009 0.205702 20055.450799430487677 0.190641 20055.450733170349849 0.000000 20055.450465221249033 0.000000 20055.447851892862673 0.015061 20055.450733182908152 0.0000000000
 710 1.77625E+19 0.000000000000081 0.000009 0.205702 20055.466452095515706 0.190641 20055.466383893312013 0.000000 20055.466108091186470 0.000000 20055.463418170722434 0.015061 20055.466383906245028 0.0000000000
 711 1.77875E+19 0.000000000000087 0.000010 0.205702 20055.481979571959528 0.190641 20055.481909370784706 0.000000 20055.481625485474069 0.000000 20055.478856728033861 0.015061 20055.481909384074243 0.0000000000
 712 1.78125E+19 0.000000000000095 0.000010 0.205702 20055.497373966049054 0.190642 20055.497301707306178 0.000000 20055.497009501883440 0.000000 20055.494159596833924 0.015061 20055.497301721003168 0.0000000000
 713 1.78375E+19 0.000000000000103 0.000010 0.205702 20055.512640579996514 0.190642 20055.512566203371534 0.000000 20055.512265434001165 0.000000 20055.509332002973679 0.015061 20055.512566217465064 0.0000000000
 714 1.78625E+19 0.000000000000111 0.000011 0.205702 20055.527793446573924 0.190642 20055.527716890013835 0.000000 20055.527407305689849 0.000000 20055.524387900644797 0.015061 20055.527716904511180 0.0000000000
 715 1.78875E+19 0.000000000000121 0.000011 0.205703 20055.542807161025848 0.190642 20055.542728360593173 0.000000 20055.542409702939040 0.000000 20055.539301803954004 0.015061 20055.542728375527076 0.0000000000
 716 1.79125E+19 0.000000000000131 0.000011 0.205703 20055.557695718594914 0.190642 20055.557614608580479 0.000000 20055.557286611703603 0.000000 20055.554087625063403 0.015061 20055.557614623943664 0.0000000000
 717 1.79375E+19 0.000000000000142 0.000012 0.205703 20055.572464394914277 0.190642 20055.572380907568004 0.000000 20055.572043297732307 0.000000 20055.568750553804421 0.015061 20055.572380923385936 0.0000000000
 718 1.79625E+19 0.000000000000154 0.000012 0.205703 20055.587105180904473 0.190642 20055.587019246580894 0.000000 20055.586671742010367 0.000000 20055.583282492727449 0.015061 20055.587019262846297 0.0000000000
 719 1.79875E+19 0.000000000000166 0.000012 0.205703 20055.601627749219915 0.190643 20055.601539296196279 0.000000 20055.601181606936734 0.000000 20055.597693023893953 0.015061 20055.601539312956447 0.0000000000
 720 1.80125E+19 0.000000000000180 0.000013 0.205703 20055.616024056042079 0.190643 20055.615933010471053 0.000000 20055.615564837986312 0.000000 20055.611974009625555 0.015061 20055.615933027722349 0.0000000000
 721 1.80375E+19 0.000000000000195 0.000013 0.205703 20055.630299322892824 0.190643 20055.630205608802498 0.000000 20055.629826645843423 0.000000 20055.626130575565185 0.015061 20055.630205626563111 0.0000000000
 722 1.80625E+19 0.000000000000212 0.000013 0.205704 20055.644458773094811 0.190643 20055.644362312275916 0.000000 20055.643972242563905 0.000000 20055.640167845671385 0.015061 20055.644362330549484 0.0000000000
 723 1.80875E+19 0.000000000000230 0.000014 0.205704 20055.658494304669148 0.190643 20055.658395016580471 0.000000 20055.657993514578266 0.000000 20055.654077616080031 0.015061 20055.658395035392459 0.0000000000
 724 1.81125E+19 0.000000000000249 0.000014 0.205704 20055.672415552566235 0.190643 20055.672313354370999 0.000000 20055.671900085057132 0.000000 20055.667869416934991 0.015061 20055.672313373732322 0.0000000000
 725 1.81375E+19 0.000000000000270 0.000015 0.205704 20055.686214378602017 0.190643 20055.686109185025998 0.000000 20055.685683803487336 0.000000 20055.681535001876910 0.015061 20055.686109204947570 0.0000000000
 726 1.81625E+19 0.000000000000292 0.000015 0.205704 20055.699895953555824 0.190644 20055.699787676749111 0.000000 20055.699349827944388 0.000000 20055.695079430450278 0.015061 20055.699787697260035 0.0000000000
 727 1.81875E+19 0.000000000000317 0.000016 0.205704 20055.713465446166083 0.190644 20055.713353995794023 0.000000 20055.712903314375581 0.000000 20055.708507756888139 0.015061 20055.713354016897938 0.0000000000
 728 1.82125E+19 0.000000000000343 0.000016 0.205704 20055.726914661321644 0.190644 20055.726799944350205 0.000000 20055.726336054227431 0.000000 20055.721811668507144 0.015061 20055.726799966076214 0.0000000000
 729 1.82375E+19 0.000000000000372 0.000016 0.205705 20055.740253193307581 0.190644 20055.740135114014265 0.000000 20055.739657628000714 0.000000 20055.735000638116617 0.015061 20055.740135136380559 0.0000000000
 730 1.82625E+19 0.000000000000403 0.000017 0.205705 20055.753472810720268 0.190644 20055.753351270541316 0.000000 20055.752859790143702 0.000000 20055.748066309533897 0.015061 20055.753351293555170 0.0000000000
 731 1.82875E+19 0.000000000000437 0.000017 0.205705 20055.766583090127824 0.190644 20055.766457987592730 0.000000 20055.765952102687152 0.000000 20055.761018130673619 0.015061 20055.766458011279610 0.0000000000
 732 1.83125E+19 0.000000000000473 0.000018 0.205705 20055.779575761927845 0.190644 20055.779446992670273 0.000000 20055.778926281072927 0.000000 20055.773847700082115 0.015061 20055.779447017052007 0.0000000000
 733 1.83375E+19 0.000000000000513 0.000018 0.205705 20055.792460385284357 0.190644 20055.792327841816586 0.000000 20055.791791868956352 0.000000 20055.786564440375514 0.015061 20055.792327866915002 0.0000000000
 734 1.83625E+19 0.000000000000556 0.000019 0.205705 20055.805228652050573 0.190645 20055.805092223741667 0.000000 20055.804540542278119 0.000000 20055.799159903614054 0.015061 20055.805092249567679 0.0000000000
 735 1.83875E+19 0.000000000000602 0.000020 0.205705 20055.817898770244938 0.190645 20055.817758343233436 0.000000 20055.817190492802183 0.000000 20055.811652153348405 0.015061 20055.817758369823423 0.0000000000
 736 1.84125E+19 0.000000000000653 0.000020 0.205705 20055.830445065050299 0.190645 20055.830300522113248 0.000000 20055.829716028827534 0.000000 20055.824015366360982 0.015061 20055.830300549470849 0.0000000000
 737 1.84375E+19 0.000000000000708 0.000021 0.205706 20055.842885719892365 0.190645 20055.842736940412578 0.000000 20055.842135316477652 0.000000 20055.836267573344230 0.015061 20055.842736968574172 0.0000000000
 738 1.84625E+19 0.000000000000767 0.000021 0.205706 20055.855212349659269 0.190645 20055.855059209476167 0.000000 20055.854439952803659 0.000000 20055.848400231869164 0.015061 20055.855059238459944 0.0000000000
 739 1.84875E+19 0.000000000000831 0.000022 0.205706 20055.867434455849434 0.190645 20055.867276827124442 0.000000 20055.866639420910360 0.000000 20055.860422681540513 0.015061 20055.867276856966782 0.0000000000
 740 1.85125E+19 0.000000000000901 0.000023 0.205706 20055.879543616101728 0.190645 20055.879381367267342 0.000000 20055.878725279580976 0.000000 20055.872326333465026 0.015061 20055.879381397975521 0.0000000000
 741 1.85375E+19 0.000000000000976 0.000023 0.205706 20055.891549310537812 0.190645 20055.891382306206651 0.000000 20055.890706989463069 0.000000 20055.884120495942625 0.015061 20055.891382337806135 0.0000000000
 742 1.85625E+19 0.000000000001058 0.000024 0.205706 20055.903443074857933 0.190645 20055.903271175626287 0.000000 20055.902576066298934 0.000000 20055.895796528293431 0.015061 20055.903271208153456 0.0000000000
 743 1.85875E+19 0.000000000001146 0.000025 0.205706 20055.915234369727841 0.190646 20055.915057432135654 0.000000 20055.914341950014204 0.000000 20055.907363709447964 0.015061 20055.915057465615973 0.0000000000
 744 1.86125E+19 0.000000000001242 0.000025 0.205706 20055.926914691051934 0.190646 20055.926732567422732 0.000000 20055.925996115493035 0.000000 20055.918813348194817 0.015061 20055.926732601881668 0.0000000000
 745 1.86375E+19 0.000000000001346 0.000026 0.205706 20055.938493477013253 0.190646 20055.938306015315902 0.000000 20055.937547978955990 0.000000 20055.930154690478957 0.015061 20055.938306050789834 0.0000000000
 746 1.86625E+19 0.000000000001459 0.000027 0.205707 20055.949962182250601 0.190646 20055.949769226055651 0.000000 20055.948988972610096 0.000000 20055.941378992294631 0.015061 20055.949769262559130 0.0000000000
 747 1.86875E+19 0.000000000001581 0.000028 0.205707 20055.961330221460230 0.190646 20055.961131609714357 0.000000 20055.960328488068626 0.000000 20055.952495464600361 0.015061 20055.961131647287402 0.0000000000
 748 1.87125E+19 0.000000000001713 0.000028 0.205707 20055.972589008306386 0.190646 20055.972384575252363 0.000000 20055.971557915130688 0.000000 20055.963495310970757 0.015061 20055.972384613909526 0.0000000000
 749 1.87375E+19 0.000000000001857 0.000029 0.205707 20055.983747932361439 0.190646 20055.983537507348956 0.000000 20055.982686618881417 0.000000 20055.974387704882247 0.015061 20055.983537547152082 0.0000000000
 750 1.87625E+19 0.000000000002012 0.000030 0.205707 20055.994798364990856 0.190646 20055.994581772421952 0.000000 20055.993705945475085 0.000000 20055.985163795347034 0.015061 20055.994581813381956 0.0000000000
